product_id,store_id,price,promotion,holiday,past_sales,demand,year,month,day,day_of_week,week_of_year,quarter,is_weekend,is_month_end,is_month_start,month_sin,month_cos,dow_sin,dow_cos,category_Electronics,category_Food,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ewma_7,ewma_30,sales_momentum,sales_acceleration,promo_impact,promo_discount,holiday_promo,price_log,price_bucket,price_per_unit,demand_volatility
7,5,629.87,0,0,44,56,2023,6,4,6,22,2,1,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,False,True,104.0,165.0,106.0,145.0,158.28571428571428,62.04222832263599,94.0,266.0,136.71428571428572,60.73324849312334,55.0,266.0,154.16666666666666,63.29573899333701,42.0,301.0,151.97109964450107,150.64971700332478,-46.0,89.0,0.0,0.0,0,6.447099819128722,3,14.315227272727272,0.44423483746276216
20,4,744.48,1,0,187,216,2022,9,26,0,39,3,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,True,False,87.0,59.0,80.0,58.0,112.57142857142857,52.4654081049509,59.0,193.0,122.57142857142857,51.98922119900549,59.0,213.0,117.73333333333333,53.395681946901966,10.0,213.0,109.67928852111233,120.81638248144985,19.0,-8.0,0.0013432194283258113,744.48,0,6.6140283062124645,4,3.9811764705882355,0.4241544853065716
13,1,265.78,1,0,244,280,2023,1,31,1,5,1,0,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,False,False,40.0,149.0,259.0,56.0,125.71428571428571,59.87964118606111,40.0,236.0,136.07142857142858,62.7614093651067,38.0,259.0,119.26666666666667,67.57265991372614,18.0,259.0,120.71611995921972,126.3326950961346,62.0,60.0,0.0037625103469034545,265.78,0,5.586424348712898,1,1.089262295081967,0.4612387039955348
19,0,107.03,0,1,277,245,2022,12,21,2,51,4,0,0,0,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434,True,False,49.0,162.0,116.0,182.0,140.57142857142858,64.23876592540557,49.0,227.0,156.78571428571428,52.67341844791368,49.0,227.0,150.66666666666666,55.638199066848834,46.0,242.0,126.72507159618223,146.51898836798546,29.0,31.0,0.0,0.0,0,4.682408966328894,0,0.3863898916967509,0.335958021991249
25,6,445.69,1,0,214,224,2022,7,18,0,29,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,False,73.0,149.0,190.0,183.0,124.28571428571429,54.87474915877153,48.0,216.0,111.92857142857143,51.06325532078859,48.0,216.0,114.96666666666667,54.08772142728331,19.0,216.0,101.69875210507318,113.30753027679003,35.0,-45.0,0.0022437119971280488,445.69,0,6.1018648417184185,2,2.082663551401869,0.4562128745954309
5,3,410.97,0,0,119,103,2023,10,27,4,43,4,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,True,False,191.0,102.0,170.0,43.0,112.42857142857143,65.15585709884964,33.0,191.0,135.5,66.43186214229061,33.0,264.0,133.26666666666668,72.96665905283955,26.0,303.0,126.82335678759127,132.32559989267745,62.0,50.0,0.0,0.0,0,6.020950531164366,2,3.453529411764706,0.490272045330558
0,4,33.26,0,0,200,202,2022,2,1,1,5,1,0,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,True,151.0,23.0,204.0,104.0,149.85714285714286,81.24536616822847,23.0,285.0,157.0,65.82377405443441,23.0,285.0,135.86666666666667,57.631249505283414,23.0,285.0,153.31195997448495,145.83551638540754,-70.0,-15.0,0.0,0.0,0,3.5339784928959737,0,0.1663,0.41925970735308543
21,0,78.16,1,0,96,119,2022,2,26,5,8,1,1,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,False,False,118.0,225.0,179.0,108.0,134.42857142857142,64.18945173691482,50.0,225.0,132.92857142857142,67.45421727787988,33.0,263.0,138.8,67.75635865312594,32.0,263.0,126.2766659238123,136.13681527827532,-90.0,-89.0,0.0127942681678608,78.16,0,4.371471120734365,0,0.8141666666666666,0.5074470939765279
26,4,460.2,1,0,194,186,2021,9,12,6,36,3,1,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,True,False,106.0,195.0,232.0,140.0,136.0,50.18299844900987,78.0,195.0,161.28571428571428,60.725648581175285,78.0,293.0,139.4,66.09481173232159,41.0,293.0,130.3205587332147,143.70143669121424,-26.0,36.0,0.00217296827466319,460.2,0,6.133831788394904,2,2.3721649484536083,0.37650977862553325
11,0,538.75,0,0,202,164,2022,3,22,1,12,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,True,False,111.0,172.0,93.0,125.0,139.71428571428572,49.016032362599745,66.0,199.0,117.64285714285714,45.55572604869969,42.0,199.0,119.76666666666667,55.065906176040585,38.0,299.0,132.44999360349894,121.90400294936468,-31.0,-111.0,0.0,0.0,0,6.291106069394917,3,2.667079207920792,0.38723750132470897
29,5,767.39,0,0,70,36,2023,6,28,2,26,2,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,False,False,82.0,76.0,216.0,171.0,94.14285714285714,21.396483912304767,63.0,123.0,132.71428571428572,70.3042055547271,63.0,307.0,140.23333333333332,71.29428246811716,27.0,307.0,102.87086405043523,127.40820576548933,47.0,127.0,0.0,0.0,0,6.644297416754538,4,10.962714285714286,0.529741053695468
7,1,56.81,0,0,110,140,2021,4,20,1,16,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,False,True,130.0,86.0,32.0,73.0,127.14285714285714,57.510661537459214,69.0,233.0,129.35714285714286,70.2146238798828,22.0,267.0,133.03333333333333,74.18359486521555,22.0,267.0,125.40584199660621,134.36290429833574,10.0,-40.0,0.0,0.0,0,4.057161771094385,0,0.5164545454545455,0.5427966506451458
23,4,90.18,1,1,154,173,2021,12,30,3,52,4,0,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,True,False,124.0,86.0,33.0,166.0,130.71428571428572,84.82081954668568,35.0,284.0,118.5,77.7290659425912,33.0,284.0,136.13333333333333,68.59613607964715,33.0,284.0,127.9541349944684,128.62893893361684,25.0,-89.0,0.011088933244621867,90.18,1,4.512835574785296,0,0.5855844155844157,0.6559414847476052
9,3,103.34,0,0,88,86,2023,11,8,2,45,4,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,False,True,144.0,69.0,175.0,106.0,137.14285714285714,42.32583360639444,69.0,173.0,139.35714285714286,44.969403517805894,69.0,232.0,131.63333333333333,45.465017497983595,40.0,232.0,140.939980151636,136.14345161340722,-41.0,-25.0,0.0,0.0,0,4.647654797594247,0,1.1743181818181818,0.32269177306472707
29,5,221.32,0,0,68,48,2021,4,14,2,15,2,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,False,True,36.0,97.0,119.0,71.0,88.42857142857143,30.46778157801625,36.0,123.0,119.85714285714286,70.36045342799753,36.0,307.0,135.73333333333332,73.51140344723129,27.0,307.0,86.15284914690979,121.00283157316034,38.0,157.0,0.0,0.0,0,5.404117785434249,1,3.254705882352941,0.5870359642383584
25,6,716.68,0,0,63,80,2021,8,23,0,34,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,False,False,224.0,216.0,59.0,127.0,135.0,66.57827473483125,48.0,224.0,114.35714285714286,55.66328322063925,48.0,224.0,116.33333333333333,56.33724396410659,19.0,224.0,132.27815977970891,121.48329762125901,12.0,67.0,0.0,0.0,0,6.576023787251028,4,11.375873015873015,0.4867495097370078
20,0,35.38,0,0,91,90,2023,10,12,3,41,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,True,False,151.0,280.0,111.0,176.0,132.85714285714286,77.04853139727057,44.0,280.0,126.57142857142857,63.34971833549708,44.0,280.0,129.3,61.49076185170783,44.0,280.0,114.17295438385975,126.56613876006169,-106.0,-151.0,0.0,0.0,0,3.5940191730899764,0,0.3887912087912088,0.5005056753368844
25,6,278.04,0,0,58,88,2021,5,30,6,21,2,1,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,True,False,80.0,121.0,67.0,126.0,115.57142857142857,58.334829912774936,48.0,224.0,115.85714285714286,54.32361314433113,48.0,224.0,114.76666666666667,56.682834069592175,19.0,224.0,119.20730683589724,118.44769803139613,-59.0,-179.0,0.0,0.0,0,5.631355140720615,1,4.793793103448277,0.46888445377351157
3,0,170.88,0,0,117,152,2022,1,3,0,1,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,True,False,57.0,198.0,163.0,129.0,110.42857142857143,70.95974714079604,31.0,210.0,129.5,54.333372660045555,31.0,210.0,131.4,58.717676361053144,31.0,284.0,91.60733415759564,124.66234866756037,-108.0,-49.0,0.0,0.0,0,5.146796558906795,1,1.4605128205128204,0.419562723243595
15,1,65.6,0,0,108,105,2022,3,8,1,10,1,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,False,True,213.0,104.0,177.0,136.0,128.0,61.21546645524591,61.0,213.0,123.35714285714286,66.94154412373776,32.0,213.0,135.23333333333332,65.45895441147587,15.0,279.0,136.2771984679324,130.5533617641783,9.0,-58.0,0.0,0.0,0,4.198704577546343,0,0.6074074074074074,0.542664515189536
19,0,501.35,1,0,183,151,2022,7,6,2,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,True,False,245.0,109.0,196.0,204.0,152.42857142857142,75.52230827787938,49.0,245.0,166.0,56.157744859389716,49.0,245.0,152.76666666666668,58.00040626096322,46.0,245.0,156.29547455765936,153.60667426144434,53.0,98.0,0.001994614540740002,501.35,0,6.219297087908323,3,2.739617486338798,0.33829966782764886
13,1,522.32,1,0,82,96,2023,10,17,1,42,4,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,False,False,280.0,101.0,97.0,38.0,144.42857142857142,83.98781090701424,40.0,280.0,137.57142857142858,66.08818617308503,38.0,280.0,126.73333333333333,72.53438344405497,18.0,280.0,160.53934016014122,137.39214271150524,-40.0,-17.0,0.0019145351508653697,522.32,0,6.2601931316426755,3,6.369756097560976,0.48039179980435637
13,3,530.89,1,0,183,172,2023,5,4,3,18,2,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,False,True,230.0,71.0,185.0,144.0,132.28571428571428,66.67261878191147,52.0,230.0,121.64285714285714,61.62368069158172,27.0,230.0,124.93333333333334,54.6505723434921,27.0,230.0,153.50514032726772,125.09098014569742,70.0,80.0,0.001883629377083765,530.89,0,6.276436701045125,3,2.90103825136612,0.5065951436771251
6,2,400.51,0,0,160,185,2022,8,2,1,31,3,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,False,True,97.0,36.0,123.0,79.0,122.57142857142857,74.3636495940885,36.0,254.0,111.28571428571429,59.538518329188925,36.0,254.0,115.53333333333333,49.743988258040716,36.0,254.0,129.97116041694053,118.30473680813402,199.0,370.0,0.0,0.0,0,5.995232439676901,2,2.5031875,0.5350059413405936
28,3,788.47,0,0,117,141,2023,1,9,0,2,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,False,False,106.0,52.0,189.0,188.0,109.0,54.58326972006472,52.0,191.0,139.21428571428572,61.408065833818185,52.0,257.0,131.53333333333333,59.74182000467733,14.0,257.0,126.11111728235454,128.14289277625025,-176.0,-164.0,0.0,0.0,0,6.671361834240351,4,6.739059829059829,0.44110462887298846
17,2,468.11,0,0,106,111,2022,7,6,2,27,3,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,False,True,37.0,134.0,48.0,161.0,109.14285714285714,61.205742027548844,37.0,176.0,123.78571428571429,63.26279569131701,37.0,227.0,147.53333333333333,71.37841523121357,31.0,286.0,110.28366008747976,134.78751344211116,100.0,96.0,0.0,0.0,0,6.150837282523528,2,4.416132075471698,0.5110670165484351
